Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Australia,AUS,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,21.85919,..,..,..,..,..,..,..,..,19.71697,20.37928,..,21.70806,22.53675,23.40307,23.99734,24.2985,24.55914,24.7782,24.87347,24.94426,24.96993,25.05483,25.35349,25.76206,26.01293,26.33823,26.60221,26.86315,27.21875,27.60418,27.96591,28.30221,28.67655,29.09794,29.45482,29.84566,30.26286,30.5496,30.87215,31.08158,31.08473,31.04431,30.90737,30.43067,30.08259,29.81308,29.69702,..,..
Austria,AUT,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,2.66242,2.78362,2.87899,..,..,..,..,..,3.36541,3.47883,3.6819,3.69472,3.81354,3.93836,3.79373,3.81771,3.82951,3.89258,3.96505,3.96513,4.47705,4.29947,4.33183,4.3201,4.30449,4.27242,4.26363,4.22597,4.24199,4.30755,4.41619,4.53048,4.68026,4.85768,5.20894,5.44914,5.63298,5.74029,5.80939,5.87634,5.88486,5.99181,6.14383,6.23876,6.21303,6.25854,..,..
Azerbaijan,AZE,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,..,0,0,0,0,0,0.08448,0.1369,0.17039,0.22077,0.26097,0.31126,0.3331,0.31855,0.30428,0.31273,..,0.45972,0.57102,..,0.59994,0.70141,0.76868,..
"Bahamas, The",BHS,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,16.80045,19.04022,..,..,..,..,..,..,..,..,21.49814,..,22.14058,..,23.03883,22.46103,..,..,..,..,..,..,..,..,24.79879,22.04317,23.79745,22.02124,..,..,..,24.59228,..,24.96535,27.51147,26.3133,29.19832,30.19303,30.38004,29.59061,26.13146,28.29391,23.75635,24.22962,25.60897,18.75387,..,22.66811,..,..
Bahrain,BHR,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,5.09933,6.40259,6.20281,7.16774,..,..,..,..,..,..,8.86875,9.26407,7.88179,10.79421,10.5413,11.15297,10.71502,11.4347,13.31139,..,13.2018,14.27415,15.99176,17.17272,17.90568,17.24899,17.08244,17.35397,18.77539,19.0826,19.71489,21.11847,21.78734,22.55767,23.67015,24.73557,..,..,..,..,32.45663,32.85352,33.85489,34.59338,35.53729,36.1877,36.5004,36.91143,37.17093,..
Bangladesh,BGD,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,5.84933,27.9933,27.89605,25.50614,..,4.05519,9.13277,10.92202,15.26074,15.23123,14.63627,11.26736,..,11.62786,11.62786,11.00001,10.91839,10.91841,13.21907,13.60039,15.17306,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.65177,42.65729,42.45102,40.3315,40.95045,..,..,..,..,..,..,..,21.39804,23.90352,..,..
Barbados,BRB,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7241,9.00443,8.46457,..,..,..,4.97228,7.68691,..,9.65044,..,..,..,..,..,..,..,9.8427,..,11.34906,10.95172,10.9643,11.68592,11.75371,10.44545,11.1646,11.04413,11.32001,11.23995,..,..,12.88083,13.02788,12.69114,13.53022,13.5325,13.86278,..
Belarus,BLR,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,0.0719,0.09255,0.08887,0.08807,0.07697,0.06178,0.07305,0.07166,0.05683,0.04869,0.04747,0.0544,0.06065,0.06049,0.05486,0.07564,0.07972,0.08474,0.08502,0.09551,0.10754,..,..
Belgium,BEL,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,51.66631,51.35287,53.98391,52.19529,52.16073,51.57106,..,..,..,..,53.00202,52.98876,52.99126,53.41238,50.6895,54.60298,55.15532,55.63126,55.76954,56.04494,55.98341,55.94016,55.83939,55.63437,55.33537,55.18514,..,..,55.05301,54.44825,54.40666,54.30686,54.17838,54.65962,54.55252,54.42558,54.26393,54.08211,54.06047,53.82946,53.75553,53.59309,54.25794,54.32502,53.99166,53.97158,54.43437,54.22022,..,..
Belize,BLZ,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.18407,87.05521,..,87.05576,81.6883,85.38818,83.16213,94.54507,95.18983,82.57995,82.21652,82.41057,83.03703,82.3027,81.99815,82.20157,81.7916,92.65996,92.78032,81.90641,..
Benin,BEN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,3.39408,..,..,..,..,..,..,..,3.6669,..,3.43012,3.78677,5.0721,4.27784,4.75011,5.45003,5.83307,7.67247,7.24109,10.07964,7.9565,7.28107,5.53132,10.80834,11.76195,13.14229,..,9.1392,11.6268,13.19647,15.7433,16.39518,16.9622,18.48144,22.10514,22.73825,23.23035,25.34746,27.59572,..
Bermuda,BMU,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,12.06452,14.27413,16.52053,16.10059,17.22973,17.14545,..,..,..,19.59892,20.13263,20.22609,20.68716,21.04483,..,..,..,..,..,..,..,..,..,26.33345,..,29.71273,..,..,..,33.79714,35.15275,35.23263,35.32225,34.07563,35.42112,..,..,..,37.33512,37.08305,37.45256,37.33624,36.73171,37.66578,..,..,..,..,..
Bhutan,BTN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.52166,1.71645,1.62412,1.43077,..,1.76113,1.7632,1.9747,1.99658,2.29163,2.51178,2.55967,2.72993,2.81068,2.85869,3.26486,3.53999,3.95001,4.10226,4.09518,4.23241,..,3.65316
Bolivia,BOL,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.61921,8.22424,7.94441,7.68269,7.93038,8.25325,8.16732,8.06619,8.11753,8.17988,8.19696,8.39513,8.76445,9.13903,9.43677,9.71088,9.99145,10.13656,10.27664,..,..
Bosnia and Herzegovina,BIH,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21583,1.52129,1.21354,1.31854,1.51159,1.6098,1.59384,1.70792,1.60748,..,..
Botswana,BWA,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,5.15891,5.94197,6.38363,6.01711,6.02443,5.42595,..,..,..,..,4.70584,4.37321,..,5.79999,3.15056,5.64291,..,5.22821,4.98676,6.09686,5.16902,..,3.94286,..,6.14424,3.9698,3.8107,4.49253,4.26213,4.65711,4.88555,4.67687,..,..,5.12699,..,5.32933,5.02874,5.24183,5.81634,..,..,6.10577,6.80252,7.0361,7.39021,..,..,..,..,..
Brazil,BRA,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,9.00698,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.46392,8.33109,8.05602,8.72606,9.12039,9.93344,10.28036,..,10.66916,12.07628,12.81269,13.77807,14.6898,15.85531,16.17354,16.85727,17.33897,17.83121,17.77237,18.20644,..,..
British Virgin Islands,VGB,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,10.25046,..,..,15.95289,14.25837,16.45992,..,..,..,..,8.91591,..,12.34445,10.71081,..,..,..,..,..,14.30481,15.29915,15.14531,..,14.38849,14.20952,..,..,..,13.31157,15.37909,15.6036,16.43543,15.17986,19.01558,22.46377,22.78481,27.79238,..,30.37084,28.55358,26.03569,28.69785,29.18361,31.33964,31.08993,29.73708,29.81404,29.30012,..,..
Brunei Darussalam,BRN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,26.10501,25.11451,24.49432,23.58638,22.58106,22.78721,24.28627,..,..,..,28.50588,29.76923,30.02336,31.46379,31.23964,..,28.7889,28.14085,23.46249,24.28378,..,25.36152,26.39385,28.64297,29.77525,31.7515,33.18473,34.47405,35.53748,36.00934,35.0995,33.76717,34.80905,35.87864,35.94282,35.71894,36.38198,36.50265,37.29197,36.70688,36.41072,36.61206,37.2699,38.21573,39.23268,39.40887,40.36718,40.55289,41.18869,41.33959,..
Bulgaria,BGR,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,0.26687,0.27374,..,0.34586,0.323,0.3104,0.34524,0.37356,0.38031,0.44411,..,0.54637,0.63342,0.73753,0.76477,0.73779,0.75484,0.79275,0.79624,0.91637,1.09173,1.29753,1.47868,..,..
Burkina Faso,BFA,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,3.49783,3.93049,4.12907,4.86612,6.53449,7.2441,7.18698,..,..,..,8.38612,9.08851,8.39531,8.24083,8.28496,8.7187,9.07703,9.58906,9.67816,9.11816,8.64944,7.96056,7.13186,7.28911,7.5808,8.41147,..,10.17756,10.82849,11.39105,12.02841,12.67269,13.03552,12.96336,13.75117,13.65554,13.58072,13.09785,14.22892,14.16574,14.47675,15.57091,16.48258,17.31622,18.28389,19.45595,20.09312,20.29641,21.48678,..
Burundi,BDI,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,93.94084,93.38264,..,..,92.43348,..,..,..,..,..,4.28874,..,2.85795,2.06354,1.66109,1.2401,0.97143,0.83462,0.65786,0.87739,0.76532,0.72658,1.00156,..,..,..,..,..,0,0,1.29732,1.34085,1.63232,1.60136,1.38804,1.17364,1.13701,1.09636,1.10167,1.10689,1.23034,1.23972,1.24261,1.39828,1.65976,1.78542,1.90013,2.04138,2.12164,..
Cabo Verde,CPV,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..,..,0,..,..,..,0,0,0,0,0,0,0,0,0.33401,0.35279,0.3827,0.38614,0.40909,0.52955,0.71278,0.72478,0.86687,0.96523,1.3245,1.58693,1.36448,..,..
Cambodia,KHM,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,3.28666,1.51315,2.38858,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.57129,1.61785,0.94741,0.85187,0.89109,0.57194,0.49132,0.92102,0.74644,1.26031,1.17589,1.40267,1.48701,2.38081,2.27546,2.57784,3.38673,4.52205,4.24174,5.20641,5.6809,..
Cameroon,CMR,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,53.60667,48.28202,47.10525,46.50416,44.60835,42.87345,..,..,..,..,36.2904,35.26821,35.03043,34.74076,34.07932,33.82124,32.72228,32.29203,..,27.15695,25.22684,24.86079,..,24.4129,24.49099,..,24.51626,27.05201,27.67306,27.25755,26.35137,24.87424,23.45655,..,..,22.54131,22.12365,22.8498,22.84286,22.53598,20.92142,22.69985,..,22.54315,24.21041,23.85833,22.52487,..,24.03431,..
Canada,CAN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,1.82161,..,..,..,..,..,..,..,..,..,2.69173,2.87083,2.97952,3.01893,3.21342,3.33229,3.51311,3.62006,3.61778,3.66948,3.74786,3.93227,4.13309,4.1871,4.18709,..,4.52821,6.47714,6.47768,..,..,..,..,5.89201,5.82033,5.82028,4.97788,6.03574,6.12328,5.82418,5.80995,5.84189,6.04585,6.23391,6.1841,6.22496,6.24444,..,..
Caribbean small states,CSS,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,28.44999,28.18064,27.47401,26.8556,26.30529,25.63083,25.50807,25.30033,24.43108,23.79261,23.91656,23.74006,23.79798,24.00862,24.44044,24.64966,25.59532,26.58818,27.71291,28.44333,28.54456,28.37979,28.01717,27.58835,27.45656,27.58124,27.44507,27.01046,26.51364,26.79722,27.51267,27.66173,27.49729,29.18591,31.10846,30.8386,27.53391,27.41283,28.17944,27.29738,27.76924,28.20488,28.34558,29.66566,29.89782,33.88632,..
Cayman Islands,CYM,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,37.66167,37.3769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.36645,37.23435,39.13779,38.33473,..,32.99613,34.1358,34.61427,35.483,36.16167,..,..,36.66248,37.5155,38.3038,..,..,..,..,43.75436,..,..
Central African Republic,CAF,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,0,0,0,0.18209,0.17231,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,9.75015,..,9.7633,..,11.41772,13.63705,13.78712,14.20178,13.75696,13.71126,..,..,..,16.73034,..,..,..,..
Central Europe and the Baltics,CEB,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,0.16559,0.16993,0.17346,0.177,0.17725,0.17594,0.17328,0.17197,0.17306,0.17726,0.1831,0.18808,0.18833,0.188,0.18691,0.18604,0.18614,0.1876,0.18826,0.18824,0.21966,0.25643,0.38286,0.44547,0.54852,0.63571,0.72557,0.81295,0.87611,0.96538,1.04821,1.11899,1.32013,1.39542,1.49091,1.68241,1.84523,1.98985,2.17953,2.39625,2.56362,2.73887,3.06353,3.55144,3.92642,4.23445,4.49989,4.83516,5.13356,5.14105,..
Chad,TCD,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,8.36726,7.76166,..,5.75923,5.59462,9.74585,4.90714,..,..,..,..,..,..,..,5.30023,5.51929,..,..,..,5.39482,6.00288,5.54403,..,6.87641,8.116,8.04828,8.28657,..,..,..,..,..,..,..,..,..,..,7.46553,8.57094,8.44519,8.86377,9.50856,10.41188,..,11.29556,12.18996,13.82098,..,15.20566,..
Channel Islands,CHI,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.94235,43.56224,..,..,..,46.50561,..,50.16626,51.07077,52.92958,54.86186,56.6281,57.96162,58.02955,59.09603,60.21412,60.8327,61.51349,62.0893,62.71426,62.81882,62.59616,..,..
China,CHN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,3.57077,3.83716,4.23586,4.63632,4.97806,5.39201,5.70447,6.04681,6.60941,7.02539,7.26986,7.53909,7.99203,8.47976,..
Colombia,COL,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,13.43171,13.23483,10.92723,14.97911,14.78242,..,..,..,..,..,14.47812,14.59292,13.43718,13.50073,13.69219,13.45371,13.61989,15.18238,15.1557,15.17482,15.23867,15.34958,17.28661,17.1795,18.69063,18.00001,19.28023,..,19.55743,19.55669,18.7477,18.82535,17.09133,..,16.93355,18.69275,19.25093,19.67268,19.80886,18.31371,18.36822,18.51251,18.62885,18.30641,18.6616,19.80631,19.49311,19.70276,19.69512,..,..
Comoros,COM,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,2.12667,..,1.95161,1.07786,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0.97119,1.44798,3.39813,..,9.35729,..,..,12.40141,10.73634,..,10.08017,10.08017,10.01358,..,..,11.09283,14.78288,..,..,14.12014,..,19.09956,18.21301,..,..,18.82453,18.58983,..,..
"Congo, Dem. Rep.",COD,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.97079,3.83205,..,..,..,..,..,6.30669,12.97977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.58465,..,..,..,14.80911,..,..
"Congo, Rep.",COG,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,0,0,0,0,0,0,0,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0.43958,0.35875,1.37649,1.35012,1.56745,..,..,10.00647,15.21852,18.01981,18.98349,23.72666,25.26362,26.50878,38.43763,35.00085,34.88722,..,35.75089,35.91043,31.07341,..,..,..,..,..,..,..,..
Costa Rica,CRI,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,3.51625,3.56898,3.60284,3.77694,3.75454,3.68527,..,..,..,..,2.59985,2.67314,2.87406,3.0605,3.115,3.45489,3.47281,3.99385,4.38454,4.47498,4.6578,4.72273,4.88845,4.81031,4.86409,4.9809,5.43074,5.56853,6.77502,6.65937,6.89382,6.82054,6.98449,..,6.85829,6.10788,7.03185,7.51497,7.79595,8.10717,8.10263,8.45292,8.46095,8.8806,8.75537,8.97693,9.05233,9.06353,8.91002,8.75821,..
Cote d'Ivoire,CIV,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,23.16094,21.75256,21.28996,20.37943,19.85079,19.51716,18.6298,18.21305,16.97871,15.95978,14.99167,14.01699,12.8659,11.74255,11.2255,11.24807,11.20574,11.39293,11.3846,11.29027,11.33885,10.35081,9.58209,10.0452,10.08033,11.81884,11.92529,11.26261,11.81929,11.63464,11.64185,11.32368,10.91052,..,..,..,11.71155,11.70983,9.6721,10.6673,..,14.16638,12.25644,13.04295,13.5113,13.31444,12.9714,13.85509,14.48051,15.63272,..
Croatia,HRV,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.08226,0.13632,..,0.14039,0.15923,0.16919,0.18014,0.17812,..,0.24407,0.22388,0.20766,0.18212,0.19806,0.26814,0.76887,0.35012,0.36749,0.36438,0.45086,0.48117,0.53389,0.61889,..,..
Cuba,CUB,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,0,0,0,0,0,0,0,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.8793,..,..,..,..,..,..,..
Cyprus,CYP,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,1.59919,1.31158,1.46138,1.29244,0.62137,0.75262,1.05661,..,..,..,2.59748,3.04154,3.36162,4.05976,4.32663,4.20475,3.95547,3.92712,3.95606,4.13373,4.77907,4.32124,4.6227,4.3493,4.17206,4.22827,4.19234,..,4.00324,4.07493,4.30881,5.16973,5.42088,5.592,5.79457,5.932,6.29229,6.99308,7.27833,7.62325,7.75597,7.71853,7.7882,8.01822,8.71813,8.61737,8.93094,9.53766,..,..
Czech Republic,CZE,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.19442,0.40623,0.60678,0.72221,0.67985,..,0.80381,0.8506,0.89887,0.9625,1.13752,1.09139,1.15944,1.18558,1.26075,1.34269,1.45737,1.531,1.63131,1.70272,1.79392,1.90947,2.06101,2.21148,2.42977,2.64257,..,..
Denmark,DNK,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,..,..,5.90024,5.97105,6.02551,6.219,6.46905,..,..,..,..,8.84121,6.38956,6.48762,6.92932,8.60826,9.01574,9.3867,9.19224,9.56254,9.74212,..,10.22219,11.00012,10.99997,10.70011,10.67688,..,..,10.75804,10.77806,..,11.01841,..,11.74304,12.08419,12.14907,12.14907,13.26803,13.48082,13.72873,14.44137,14.98924,14.86366,15.28159,15.65173,16.28362,16.59432,17.06842,..,..
